passenger_id,name,passenger_type,loyalty_level
P023184,Passenger_23184,VIP,5
P023185,Passenger_23185,LOYALTY,5
P023186,Passenger_23186,LOYALTY,3
P023187,Passenger_23187,VIP,5
P023188,Passenger_23188,LOYALTY,3
P023189,Passenger_23189,VIP,2
P023190,Passenger_23190,VIP,4
P023191,Passenger_23191,NORMAL,1
P023192,Passenger_23192,LOYALTY,3
P023193,Passenger_23193,VIP,1
P023194,Passenger_23194,VIP,4
P023195,Passenger_23195,NORMAL,2
P023196,Passenger_23196,VIP,4
P023197,Passenger_23197,UNACCOMPANIED_MINOR,0
P023198,Passenger_23198,VIP,3
P023199,Passenger_23199,VIP,5
P023200,Passenger_23200,VIP,2
P023201,Passenger_23201,UNACCOMPANIED_MINOR,1
P023202,Passenger_23202,LOYALTY,5
P023203,Passenger_23203,NORMAL,0
P023204,Passenger_23204,UNACCOMPANIED_MINOR,0
P023205,Passenger_23205,LOYALTY,3
P023206,Passenger_23206,LOYALTY,2
P023207,Passenger_23207,LOYALTY,3
P023208,Passenger_23208,LOYALTY,4
P023209,Passenger_23209,NORMAL,0
P023210,Passenger_23210,VIP,0
P023211,Passenger_23211,UNACCOMPANIED_MINOR,0
P023212,Passenger_23212,UNACCOMPANIED_MINOR,4
P023213,Passenger_23213,LOYALTY,1
P023214,Passenger_23214,LOYALTY,0
P023215,Passenger_23215,UNACCOMPANIED_MINOR,0
P023216,Passenger_23216,NORMAL,2
P023217,Passenger_23217,UNACCOMPANIED_MINOR,3
P023218,Passenger_23218,VIP,1
P023219,Passenger_23219,NORMAL,0
P023220,Passenger_23220,VIP,3
P023221,Passenger_23221,NORMAL,2
P023222,Passenger_23222,VIP,3
P023223,Passenger_23223,NORMAL,0
P023224,Passenger_23224,VIP,1
P023225,Passenger_23225,NORMAL,1
P023226,Passenger_23226,UNACCOMPANIED_MINOR,5
P023227,Passenger_23227,UNACCOMPANIED_MINOR,3
P023228,Passenger_23228,NORMAL,5
P023229,Passenger_23229,LOYALTY,2
P023230,Passenger_23230,VIP,0
P023231,Passenger_23231,VIP,1
P023232,Passenger_23232,LOYALTY,1
P023233,Passenger_23233,VIP,1
P023234,Passenger_23234,NORMAL,0
P023235,Passenger_23235,VIP,2
P023236,Passenger_23236,NORMAL,0
P023237,Passenger_23237,VIP,1
P023238,Passenger_23238,UNACCOMPANIED_MINOR,4
P023239,Passenger_23239,UNACCOMPANIED_MINOR,3
P023240,Passenger_23240,UNACCOMPANIED_MINOR,2
P023241,Passenger_23241,LOYALTY,3
P023242,Passenger_23242,LOYALTY,5
P023243,Passenger_23243,LOYALTY,5
P023244,Passenger_23244,LOYALTY,0
P023245,Passenger_23245,LOYALTY,1
P023246,Passenger_23246,VIP,3
P023247,Passenger_23247,LOYALTY,0
P023248,Passenger_23248,LOYALTY,5
P023249,Passenger_23249,UNACCOMPANIED_MINOR,2
P023250,Passenger_23250,NORMAL,5
P023251,Passenger_23251,VIP,0
P023252,Passenger_23252,VIP,2
P023253,Passenger_23253,NORMAL,3
P023254,Passenger_23254,LOYALTY,5
P023255,Passenger_23255,UNACCOMPANIED_MINOR,3
P023256,Passenger_23256,LOYALTY,4
P023257,Passenger_23257,NORMAL,3
P023258,Passenger_23258,NORMAL,5
P023259,Passenger_23259,UNACCOMPANIED_MINOR,4
P023260,Passenger_23260,LOYALTY,2
P023261,Passenger_23261,UNACCOMPANIED_MINOR,0
P023262,Passenger_23262,UNACCOMPANIED_MINOR,2
P023263,Passenger_23263,UNACCOMPANIED_MINOR,2
P023264,Passenger_23264,UNACCOMPANIED_MINOR,5
P023265,Passenger_23265,LOYALTY,0
P023266,Passenger_23266,UNACCOMPANIED_MINOR,5
P023267,Passenger_23267,VIP,5
P023268,Passenger_23268,LOYALTY,0
P023269,Passenger_23269,UNACCOMPANIED_MINOR,2
P023270,Passenger_23270,UNACCOMPANIED_MINOR,0
P023271,Passenger_23271,VIP,5
P023272,Passenger_23272,UNACCOMPANIED_MINOR,2
P023273,Passenger_23273,LOYALTY,5
P023274,Passenger_23274,UNACCOMPANIED_MINOR,0
P023275,Passenger_23275,VIP,1
P023276,Passenger_23276,NORMAL,1
P023277,Passenger_23277,UNACCOMPANIED_MINOR,3
P023278,Passenger_23278,LOYALTY,5
P023279,Passenger_23279,NORMAL,3
P023280,Passenger_23280,VIP,4
P023281,Passenger_23281,NORMAL,5
P023282,Passenger_23282,UNACCOMPANIED_MINOR,3
P023283,Passenger_23283,VIP,1
P023284,Passenger_23284,NORMAL,1
P023285,Passenger_23285,NORMAL,5
P023286,Passenger_23286,LOYALTY,3
P023287,Passenger_23287,LOYALTY,2
P023288,Passenger_23288,UNACCOMPANIED_MINOR,3
P023289,Passenger_23289,LOYALTY,2
P023290,Passenger_23290,UNACCOMPANIED_MINOR,2
P023291,Passenger_23291,LOYALTY,5
P023292,Passenger_23292,NORMAL,3
P023293,Passenger_23293,VIP,5
P023294,Passenger_23294,NORMAL,3
P023295,Passenger_23295,VIP,3
P023296,Passenger_23296,VIP,5
P023297,Passenger_23297,UNACCOMPANIED_MINOR,0
P023298,Passenger_23298,NORMAL,2
P023299,Passenger_23299,UNACCOMPANIED_MINOR,5
P023300,Passenger_23300,VIP,2
P023301,Passenger_23301,NORMAL,2
P023302,Passenger_23302,UNACCOMPANIED_MINOR,4
P023303,Passenger_23303,UNACCOMPANIED_MINOR,0
P023304,Passenger_23304,VIP,1
P023305,Passenger_23305,LOYALTY,1
P023306,Passenger_23306,VIP,1
P023307,Passenger_23307,LOYALTY,0
P023308,Passenger_23308,UNACCOMPANIED_MINOR,4
P023309,Passenger_23309,UNACCOMPANIED_MINOR,1
P023310,Passenger_23310,LOYALTY,1
P023311,Passenger_23311,VIP,1
P023312,Passenger_23312,VIP,5
P023313,Passenger_23313,LOYALTY,1
P023314,Passenger_23314,NORMAL,1
P023315,Passenger_23315,LOYALTY,5
P023316,Passenger_23316,UNACCOMPANIED_MINOR,4
P023317,Passenger_23317,UNACCOMPANIED_MINOR,5
P023318,Passenger_23318,UNACCOMPANIED_MINOR,1
P023319,Passenger_23319,LOYALTY,2
P023320,Passenger_23320,UNACCOMPANIED_MINOR,0
P023321,Passenger_23321,LOYALTY,4
P023322,Passenger_23322,VIP,3
P023323,Passenger_23323,VIP,4
P023324,Passenger_23324,VIP,4
P023325,Passenger_23325,LOYALTY,2
P023326,Passenger_23326,VIP,1
P023327,Passenger_23327,LOYALTY,5
P023328,Passenger_23328,NORMAL,0
P023329,Passenger_23329,VIP,5
P023330,Passenger_23330,NORMAL,4
P023331,Passenger_23331,VIP,2
P023332,Passenger_23332,NORMAL,3
P023333,Passenger_23333,UNACCOMPANIED_MINOR,4
P023334,Passenger_23334,NORMAL,5
P023335,Passenger_23335,NORMAL,3
P023336,Passenger_23336,NORMAL,2
P023337,Passenger_23337,VIP,4
P023338,Passenger_23338,VIP,4
P023339,Passenger_23339,VIP,0
P023340,Passenger_23340,VIP,1
P023341,Passenger_23341,UNACCOMPANIED_MINOR,1
P023342,Passenger_23342,LOYALTY,3
P023343,Passenger_23343,NORMAL,3
P023344,Passenger_23344,UNACCOMPANIED_MINOR,4
P023345,Passenger_23345,LOYALTY,3
P023346,Passenger_23346,LOYALTY,3
P023347,Passenger_23347,VIP,5
P023348,Passenger_23348,NORMAL,3
P023349,Passenger_23349,VIP,4
P023350,Passenger_23350,UNACCOMPANIED_MINOR,2
P023351,Passenger_23351,UNACCOMPANIED_MINOR,2
P023352,Passenger_23352,LOYALTY,0
P023353,Passenger_23353,VIP,3
P023354,Passenger_23354,LOYALTY,2
P023355,Passenger_23355,VIP,3
P023356,Passenger_23356,UNACCOMPANIED_MINOR,2
P023357,Passenger_23357,VIP,3
P023358,Passenger_23358,VIP,1
P023359,Passenger_23359,UNACCOMPANIED_MINOR,5
P023360,Passenger_23360,LOYALTY,0
P023361,Passenger_23361,UNACCOMPANIED_MINOR,0
P023362,Passenger_23362,NORMAL,2
P023363,Passenger_23363,UNACCOMPANIED_MINOR,3
P023364,Passenger_23364,UNACCOMPANIED_MINOR,0
P023365,Passenger_23365,VIP,5
P023366,Passenger_23366,LOYALTY,1
P023367,Passenger_23367,UNACCOMPANIED_MINOR,5
P023368,Passenger_23368,NORMAL,1
P023369,Passenger_23369,VIP,3
P023370,Passenger_23370,NORMAL,1
P023371,Passenger_23371,NORMAL,2
P023372,Passenger_23372,LOYALTY,0
P023373,Passenger_23373,UNACCOMPANIED_MINOR,2
P023374,Passenger_23374,NORMAL,5
P023375,Passenger_23375,NORMAL,4
P023376,Passenger_23376,NORMAL,5
P023377,Passenger_23377,UNACCOMPANIED_MINOR,5
P023378,Passenger_23378,NORMAL,3
P023379,Passenger_23379,UNACCOMPANIED_MINOR,4
P023380,Passenger_23380,LOYALTY,2
P023381,Passenger_23381,VIP,4
P023382,Passenger_23382,NORMAL,5
P023383,Passenger_23383,NORMAL,1
P023384,Passenger_23384,NORMAL,0
P023385,Passenger_23385,VIP,5
P023386,Passenger_23386,NORMAL,4
P023387,Passenger_23387,NORMAL,2
P023388,Passenger_23388,VIP,4
P023389,Passenger_23389,NORMAL,3
P023390,Passenger_23390,UNACCOMPANIED_MINOR,1
P023391,Passenger_23391,LOYALTY,1
P023392,Passenger_23392,UNACCOMPANIED_MINOR,0
P023393,Passenger_23393,VIP,4
P023394,Passenger_23394,LOYALTY,2
P023395,Passenger_23395,UNACCOMPANIED_MINOR,1
P023396,Passenger_23396,LOYALTY,3
P023397,Passenger_23397,UNACCOMPANIED_MINOR,0
P023398,Passenger_23398,LOYALTY,3
P023399,Passenger_23399,NORMAL,4
P023400,Passenger_23400,LOYALTY,1
P023401,Passenger_23401,UNACCOMPANIED_MINOR,2
P023402,Passenger_23402,LOYALTY,2
P023403,Passenger_23403,UNACCOMPANIED_MINOR,3
P023404,Passenger_23404,UNACCOMPANIED_MINOR,2
P023405,Passenger_23405,LOYALTY,3
P023406,Passenger_23406,VIP,1
P023407,Passenger_23407,UNACCOMPANIED_MINOR,4
P023408,Passenger_23408,UNACCOMPANIED_MINOR,5
P023409,Passenger_23409,UNACCOMPANIED_MINOR,5
P023410,Passenger_23410,VIP,1
P023411,Passenger_23411,VIP,2
P023412,Passenger_23412,LOYALTY,0
P023413,Passenger_23413,UNACCOMPANIED_MINOR,0
P023414,Passenger_23414,NORMAL,3
P023415,Passenger_23415,VIP,5
P023416,Passenger_23416,VIP,4
P023417,Passenger_23417,LOYALTY,5
P023418,Passenger_23418,UNACCOMPANIED_MINOR,1
P023419,Passenger_23419,VIP,5
P023420,Passenger_23420,VIP,5
P023421,Passenger_23421,VIP,4
P023422,Passenger_23422,NORMAL,2
P023423,Passenger_23423,LOYALTY,3
P023424,Passenger_23424,VIP,5
P023425,Passenger_23425,VIP,4
P023426,Passenger_23426,NORMAL,2
P023427,Passenger_23427,VIP,5
P023428,Passenger_23428,NORMAL,0
P023429,Passenger_23429,VIP,0
P023430,Passenger_23430,NORMAL,0
P023431,Passenger_23431,NORMAL,4
P023432,Passenger_23432,UNACCOMPANIED_MINOR,5
P023433,Passenger_23433,LOYALTY,3
P023434,Passenger_23434,NORMAL,2
P023435,Passenger_23435,VIP,3
P023436,Passenger_23436,NORMAL,1
P023437,Passenger_23437,UNACCOMPANIED_MINOR,1
P023438,Passenger_23438,LOYALTY,3
P023439,Passenger_23439,UNACCOMPANIED_MINOR,3
P023440,Passenger_23440,VIP,5
P023441,Passenger_23441,NORMAL,5
P023442,Passenger_23442,LOYALTY,3
P023443,Passenger_23443,NORMAL,1
P023444,Passenger_23444,VIP,3
P023445,Passenger_23445,LOYALTY,5
P023446,Passenger_23446,NORMAL,1
P023447,Passenger_23447,VIP,2
P023448,Passenger_23448,UNACCOMPANIED_MINOR,0
P023449,Passenger_23449,UNACCOMPANIED_MINOR,2
P023450,Passenger_23450,NORMAL,2
P023451,Passenger_23451,UNACCOMPANIED_MINOR,3
P023452,Passenger_23452,UNACCOMPANIED_MINOR,2
P023453,Passenger_23453,NORMAL,0
P023454,Passenger_23454,LOYALTY,4
P023455,Passenger_23455,UNACCOMPANIED_MINOR,3
P023456,Passenger_23456,VIP,5
P023457,Passenger_23457,NORMAL,3
P023458,Passenger_23458,NORMAL,3
P023459,Passenger_23459,LOYALTY,0
P023460,Passenger_23460,VIP,0
P023461,Passenger_23461,VIP,3
P023462,Passenger_23462,LOYALTY,2
P023463,Passenger_23463,VIP,3
P023464,Passenger_23464,UNACCOMPANIED_MINOR,0
P023465,Passenger_23465,LOYALTY,4
P023466,Passenger_23466,LOYALTY,2
P023467,Passenger_23467,NORMAL,4
P023468,Passenger_23468,LOYALTY,4
P023469,Passenger_23469,UNACCOMPANIED_MINOR,5
P023470,Passenger_23470,LOYALTY,3
P023471,Passenger_23471,VIP,0
P023472,Passenger_23472,UNACCOMPANIED_MINOR,2
P023473,Passenger_23473,UNACCOMPANIED_MINOR,0
P023474,Passenger_23474,UNACCOMPANIED_MINOR,0
P023475,Passenger_23475,VIP,2
P023476,Passenger_23476,NORMAL,5
P023477,Passenger_23477,UNACCOMPANIED_MINOR,5
P023478,Passenger_23478,NORMAL,3
P023479,Passenger_23479,LOYALTY,0
P023480,Passenger_23480,LOYALTY,3
P023481,Passenger_23481,VIP,5
P023482,Passenger_23482,UNACCOMPANIED_MINOR,4
P023483,Passenger_23483,VIP,1
P023484,Passenger_23484,LOYALTY,5
P023485,Passenger_23485,NORMAL,2
P023486,Passenger_23486,NORMAL,0
P023487,Passenger_23487,NORMAL,4
P023488,Passenger_23488,VIP,5
P023489,Passenger_23489,LOYALTY,3
P023490,Passenger_23490,VIP,4
P023491,Passenger_23491,UNACCOMPANIED_MINOR,5
P023492,Passenger_23492,NORMAL,3
P023493,Passenger_23493,VIP,2
P023494,Passenger_23494,VIP,2
P023495,Passenger_23495,LOYALTY,1
P023496,Passenger_23496,LOYALTY,1
P023497,Passenger_23497,UNACCOMPANIED_MINOR,0
P023498,Passenger_23498,UNACCOMPANIED_MINOR,5
P023499,Passenger_23499,VIP,1
P023500,Passenger_23500,VIP,3
P023501,Passenger_23501,LOYALTY,4
P023502,Passenger_23502,UNACCOMPANIED_MINOR,4
P023503,Passenger_23503,LOYALTY,1
P023504,Passenger_23504,NORMAL,2
P023505,Passenger_23505,LOYALTY,4
P023506,Passenger_23506,VIP,4
P023507,Passenger_23507,UNACCOMPANIED_MINOR,0
P023508,Passenger_23508,UNACCOMPANIED_MINOR,5
P023509,Passenger_23509,NORMAL,4
P023510,Passenger_23510,VIP,2
P023511,Passenger_23511,NORMAL,4
P023512,Passenger_23512,LOYALTY,3
P023513,Passenger_23513,VIP,4
P023514,Passenger_23514,NORMAL,5
P023515,Passenger_23515,VIP,0
P023516,Passenger_23516,LOYALTY,2
P023517,Passenger_23517,VIP,3
P023518,Passenger_23518,LOYALTY,2
P023519,Passenger_23519,UNACCOMPANIED_MINOR,1
P023520,Passenger_23520,LOYALTY,0
P023521,Passenger_23521,LOYALTY,2
P023522,Passenger_23522,VIP,4
P023523,Passenger_23523,VIP,0
P023524,Passenger_23524,VIP,1
P023525,Passenger_23525,NORMAL,4
P023526,Passenger_23526,VIP,1
P023527,Passenger_23527,UNACCOMPANIED_MINOR,3
P023528,Passenger_23528,UNACCOMPANIED_MINOR,5
P023529,Passenger_23529,VIP,3
P023530,Passenger_23530,NORMAL,2
P023531,Passenger_23531,VIP,5
P023532,Passenger_23532,UNACCOMPANIED_MINOR,0
P023533,Passenger_23533,UNACCOMPANIED_MINOR,0
P023534,Passenger_23534,LOYALTY,5
P023535,Passenger_23535,NORMAL,3
P023536,Passenger_23536,VIP,3
P023537,Passenger_23537,NORMAL,3
P023538,Passenger_23538,NORMAL,1
P023539,Passenger_23539,NORMAL,5
P023540,Passenger_23540,NORMAL,1
P023541,Passenger_23541,UNACCOMPANIED_MINOR,4
P023542,Passenger_23542,VIP,1
P023543,Passenger_23543,UNACCOMPANIED_MINOR,5
P023544,Passenger_23544,LOYALTY,5
P023545,Passenger_23545,VIP,2
P023546,Passenger_23546,NORMAL,3
P023547,Passenger_23547,VIP,1
P023548,Passenger_23548,VIP,5
P023549,Passenger_23549,NORMAL,3
P023550,Passenger_23550,NORMAL,3
P023551,Passenger_23551,NORMAL,0
P023552,Passenger_23552,LOYALTY,1
P023553,Passenger_23553,NORMAL,1
P023554,Passenger_23554,NORMAL,3
P023555,Passenger_23555,LOYALTY,1
P023556,Passenger_23556,UNACCOMPANIED_MINOR,5
P023557,Passenger_23557,NORMAL,1
P023558,Passenger_23558,LOYALTY,5
P023559,Passenger_23559,NORMAL,0
P023560,Passenger_23560,NORMAL,0
P023561,Passenger_23561,VIP,4
P023562,Passenger_23562,VIP,0
P023563,Passenger_23563,UNACCOMPANIED_MINOR,2
P023564,Passenger_23564,VIP,0
P023565,Passenger_23565,LOYALTY,1
P023566,Passenger_23566,VIP,3
P023567,Passenger_23567,UNACCOMPANIED_MINOR,0
P023568,Passenger_23568,VIP,3
P023569,Passenger_23569,UNACCOMPANIED_MINOR,1
P023570,Passenger_23570,UNACCOMPANIED_MINOR,5
P023571,Passenger_23571,VIP,0
P023572,Passenger_23572,VIP,0
P023573,Passenger_23573,LOYALTY,1
P023574,Passenger_23574,UNACCOMPANIED_MINOR,4
P023575,Passenger_23575,VIP,3
P023576,Passenger_23576,LOYALTY,5
P023577,Passenger_23577,NORMAL,4
P023578,Passenger_23578,VIP,4
P023579,Passenger_23579,VIP,5
P023580,Passenger_23580,UNACCOMPANIED_MINOR,0
P023581,Passenger_23581,NORMAL,1
P023582,Passenger_23582,LOYALTY,1
P023583,Passenger_23583,VIP,1
P023584,Passenger_23584,UNACCOMPANIED_MINOR,3
P023585,Passenger_23585,LOYALTY,0
P023586,Passenger_23586,NORMAL,4
P023587,Passenger_23587,LOYALTY,5
P023588,Passenger_23588,NORMAL,4
P023589,Passenger_23589,VIP,0
P023590,Passenger_23590,UNACCOMPANIED_MINOR,2
P023591,Passenger_23591,LOYALTY,0
P023592,Passenger_23592,UNACCOMPANIED_MINOR,1
P023593,Passenger_23593,NORMAL,2
P023594,Passenger_23594,UNACCOMPANIED_MINOR,4
P023595,Passenger_23595,NORMAL,4
P023596,Passenger_23596,LOYALTY,0
P023597,Passenger_23597,VIP,0
P023598,Passenger_23598,LOYALTY,4
P023599,Passenger_23599,LOYALTY,2
P023600,Passenger_23600,NORMAL,3
P023601,Passenger_23601,LOYALTY,1
P023602,Passenger_23602,NORMAL,2
P023603,Passenger_23603,VIP,2
P023604,Passenger_23604,UNACCOMPANIED_MINOR,5
P023605,Passenger_23605,UNACCOMPANIED_MINOR,1
P023606,Passenger_23606,NORMAL,2
P023607,Passenger_23607,UNACCOMPANIED_MINOR,4
P023608,Passenger_23608,UNACCOMPANIED_MINOR,0
P023609,Passenger_23609,VIP,5
P023610,Passenger_23610,NORMAL,0
P023611,Passenger_23611,VIP,0
P023612,Passenger_23612,UNACCOMPANIED_MINOR,5
P023613,Passenger_23613,UNACCOMPANIED_MINOR,4
P023614,Passenger_23614,VIP,2
P023615,Passenger_23615,LOYALTY,4
P023616,Passenger_23616,LOYALTY,0
P023617,Passenger_23617,NORMAL,5
P023618,Passenger_23618,NORMAL,5
P023619,Passenger_23619,LOYALTY,2
P023620,Passenger_23620,UNACCOMPANIED_MINOR,2
P023621,Passenger_23621,NORMAL,3
P023622,Passenger_23622,NORMAL,3
P023623,Passenger_23623,NORMAL,3
P023624,Passenger_23624,UNACCOMPANIED_MINOR,1
P023625,Passenger_23625,NORMAL,4
P023626,Passenger_23626,LOYALTY,4
P023627,Passenger_23627,LOYALTY,1
P023628,Passenger_23628,LOYALTY,4
P023629,Passenger_23629,LOYALTY,0
P023630,Passenger_23630,NORMAL,1
P023631,Passenger_23631,NORMAL,2
P023632,Passenger_23632,LOYALTY,1
P023633,Passenger_23633,VIP,5
P023634,Passenger_23634,VIP,0
P023635,Passenger_23635,UNACCOMPANIED_MINOR,5
P023636,Passenger_23636,NORMAL,4
P023637,Passenger_23637,LOYALTY,1
P023638,Passenger_23638,LOYALTY,2
P023639,Passenger_23639,UNACCOMPANIED_MINOR,0
P023640,Passenger_23640,UNACCOMPANIED_MINOR,3
P023641,Passenger_23641,NORMAL,4
P023642,Passenger_23642,VIP,0
P023643,Passenger_23643,UNACCOMPANIED_MINOR,2
P023644,Passenger_23644,NORMAL,4
P023645,Passenger_23645,UNACCOMPANIED_MINOR,5
P023646,Passenger_23646,UNACCOMPANIED_MINOR,1
P023647,Passenger_23647,LOYALTY,0
P023648,Passenger_23648,LOYALTY,3
P023649,Passenger_23649,NORMAL,3
P023650,Passenger_23650,NORMAL,2
P023651,Passenger_23651,UNACCOMPANIED_MINOR,0
P023652,Passenger_23652,LOYALTY,3
P023653,Passenger_23653,VIP,2
P023654,Passenger_23654,VIP,3
P023655,Passenger_23655,UNACCOMPANIED_MINOR,5
P023656,Passenger_23656,UNACCOMPANIED_MINOR,3
P023657,Passenger_23657,LOYALTY,0
P023658,Passenger_23658,VIP,0
P023659,Passenger_23659,LOYALTY,5
P023660,Passenger_23660,NORMAL,5
P023661,Passenger_23661,LOYALTY,4
P023662,Passenger_23662,LOYALTY,1
P023663,Passenger_23663,LOYALTY,5
P023664,Passenger_23664,LOYALTY,4
P023665,Passenger_23665,VIP,5
P023666,Passenger_23666,UNACCOMPANIED_MINOR,5
P023667,Passenger_23667,NORMAL,0
P023668,Passenger_23668,NORMAL,2
P023669,Passenger_23669,NORMAL,3
P023670,Passenger_23670,UNACCOMPANIED_MINOR,0
P023671,Passenger_23671,VIP,3
P023672,Passenger_23672,UNACCOMPANIED_MINOR,1
P023673,Passenger_23673,UNACCOMPANIED_MINOR,4
P023674,Passenger_23674,VIP,3
P023675,Passenger_23675,NORMAL,0
P023676,Passenger_23676,NORMAL,4
P023677,Passenger_23677,UNACCOMPANIED_MINOR,1
P023678,Passenger_23678,VIP,4
P023679,Passenger_23679,LOYALTY,4
P023680,Passenger_23680,NORMAL,2
P023681,Passenger_23681,VIP,0
P023682,Passenger_23682,VIP,3
P023683,Passenger_23683,LOYALTY,1
P023684,Passenger_23684,UNACCOMPANIED_MINOR,5
P023685,Passenger_23685,UNACCOMPANIED_MINOR,1
P023686,Passenger_23686,NORMAL,2
P023687,Passenger_23687,UNACCOMPANIED_MINOR,1
P023688,Passenger_23688,VIP,5
P023689,Passenger_23689,UNACCOMPANIED_MINOR,1
P023690,Passenger_23690,LOYALTY,1
P023691,Passenger_23691,UNACCOMPANIED_MINOR,0
P023692,Passenger_23692,NORMAL,2
P023693,Passenger_23693,VIP,1
P023694,Passenger_23694,VIP,2
P023695,Passenger_23695,LOYALTY,0
P023696,Passenger_23696,UNACCOMPANIED_MINOR,0
P023697,Passenger_23697,VIP,4
P023698,Passenger_23698,UNACCOMPANIED_MINOR,5
P023699,Passenger_23699,NORMAL,4
P023700,Passenger_23700,NORMAL,1
P023701,Passenger_23701,LOYALTY,0
P023702,Passenger_23702,UNACCOMPANIED_MINOR,3
P023703,Passenger_23703,LOYALTY,3
P023704,Passenger_23704,LOYALTY,4
P023705,Passenger_23705,LOYALTY,4
P023706,Passenger_23706,UNACCOMPANIED_MINOR,2
P023707,Passenger_23707,NORMAL,2
P023708,Passenger_23708,VIP,1
P023709,Passenger_23709,LOYALTY,5
P023710,Passenger_23710,LOYALTY,2
P023711,Passenger_23711,VIP,5
P023712,Passenger_23712,NORMAL,1
P023713,Passenger_23713,VIP,3
P023714,Passenger_23714,UNACCOMPANIED_MINOR,4
P023715,Passenger_23715,VIP,4
P023716,Passenger_23716,LOYALTY,4
P023717,Passenger_23717,UNACCOMPANIED_MINOR,1
P023718,Passenger_23718,VIP,0
P023719,Passenger_23719,NORMAL,4
P023720,Passenger_23720,UNACCOMPANIED_MINOR,3
P023721,Passenger_23721,VIP,0
P023722,Passenger_23722,UNACCOMPANIED_MINOR,1
P023723,Passenger_23723,VIP,5
P023724,Passenger_23724,VIP,0
P023725,Passenger_23725,VIP,5
P023726,Passenger_23726,VIP,1
P023727,Passenger_23727,VIP,2
P023728,Passenger_23728,LOYALTY,2
P023729,Passenger_23729,VIP,1
P023730,Passenger_23730,LOYALTY,4
P023731,Passenger_23731,VIP,1
P023732,Passenger_23732,NORMAL,2
P023733,Passenger_23733,UNACCOMPANIED_MINOR,0
P023734,Passenger_23734,NORMAL,5
P023735,Passenger_23735,NORMAL,0
P023736,Passenger_23736,VIP,2
P023737,Passenger_23737,UNACCOMPANIED_MINOR,5
P023738,Passenger_23738,VIP,1
P023739,Passenger_23739,LOYALTY,5
P023740,Passenger_23740,LOYALTY,2
P023741,Passenger_23741,NORMAL,1
P023742,Passenger_23742,LOYALTY,2
P023743,Passenger_23743,LOYALTY,3
P023744,Passenger_23744,LOYALTY,4
P023745,Passenger_23745,LOYALTY,3
P023746,Passenger_23746,VIP,0
P023747,Passenger_23747,VIP,3
P023748,Passenger_23748,VIP,5
P023749,Passenger_23749,VIP,2
P023750,Passenger_23750,UNACCOMPANIED_MINOR,0
P023751,Passenger_23751,LOYALTY,2
P023752,Passenger_23752,UNACCOMPANIED_MINOR,3
P023753,Passenger_23753,NORMAL,4
P023754,Passenger_23754,UNACCOMPANIED_MINOR,1
P023755,Passenger_23755,UNACCOMPANIED_MINOR,2
P023756,Passenger_23756,NORMAL,3
P023757,Passenger_23757,UNACCOMPANIED_MINOR,5
P023758,Passenger_23758,VIP,3
P023759,Passenger_23759,NORMAL,3
P023760,Passenger_23760,UNACCOMPANIED_MINOR,4
P023761,Passenger_23761,VIP,4
P023762,Passenger_23762,NORMAL,1
P023763,Passenger_23763,NORMAL,0
P023764,Passenger_23764,LOYALTY,1
P023765,Passenger_23765,VIP,4
P023766,Passenger_23766,UNACCOMPANIED_MINOR,3
P023767,Passenger_23767,LOYALTY,3
P023768,Passenger_23768,NORMAL,1
P023769,Passenger_23769,NORMAL,3
P023770,Passenger_23770,UNACCOMPANIED_MINOR,0
P023771,Passenger_23771,NORMAL,1
P023772,Passenger_23772,UNACCOMPANIED_MINOR,3
P023773,Passenger_23773,UNACCOMPANIED_MINOR,0
P023774,Passenger_23774,UNACCOMPANIED_MINOR,1
P023775,Passenger_23775,LOYALTY,1
P023776,Passenger_23776,LOYALTY,3
P023777,Passenger_23777,UNACCOMPANIED_MINOR,0
P023778,Passenger_23778,LOYALTY,0
P023779,Passenger_23779,LOYALTY,5
P023780,Passenger_23780,UNACCOMPANIED_MINOR,0
P023781,Passenger_23781,VIP,0
P023782,Passenger_23782,LOYALTY,1
P023783,Passenger_23783,LOYALTY,3
P023784,Passenger_23784,NORMAL,0
P023785,Passenger_23785,UNACCOMPANIED_MINOR,5
P023786,Passenger_23786,LOYALTY,3
P023787,Passenger_23787,LOYALTY,3
P023788,Passenger_23788,UNACCOMPANIED_MINOR,1
P023789,Passenger_23789,UNACCOMPANIED_MINOR,2
P023790,Passenger_23790,LOYALTY,0
P023791,Passenger_23791,UNACCOMPANIED_MINOR,0
P023792,Passenger_23792,NORMAL,1
P023793,Passenger_23793,NORMAL,4
P023794,Passenger_23794,NORMAL,1
P023795,Passenger_23795,VIP,0
P023796,Passenger_23796,UNACCOMPANIED_MINOR,5
P023797,Passenger_23797,VIP,2
P023798,Passenger_23798,UNACCOMPANIED_MINOR,4
P023799,Passenger_23799,UNACCOMPANIED_MINOR,4
P023800,Passenger_23800,LOYALTY,2
P023801,Passenger_23801,LOYALTY,1
P023802,Passenger_23802,LOYALTY,5
P023803,Passenger_23803,NORMAL,3
P023804,Passenger_23804,VIP,4
P023805,Passenger_23805,VIP,5
P023806,Passenger_23806,UNACCOMPANIED_MINOR,5
P023807,Passenger_23807,VIP,0
P023808,Passenger_23808,VIP,1
P023809,Passenger_23809,NORMAL,1
P023810,Passenger_23810,NORMAL,2
