pnr_id,passenger_id,flight_id,seat_class
PNR026437,P026437,FL05216,ECONOMY
PNR026438,P026438,FL05430,FIRST
PNR026439,P026439,FL08795,BUSINESS
PNR026440,P026440,FL03893,FIRST
PNR026441,P026441,FL02825,ECONOMY
PNR026442,P026442,FL02631,ECONOMY
PNR026443,P026443,FL07940,FIRST
PNR026444,P026444,FL09589,BUSINESS
PNR026445,P026445,FL02153,ECONOMY
PNR026446,P026446,FL06507,ECONOMY
PNR026447,P026447,FL07551,FIRST
PNR026448,P026448,FL08686,BUSINESS
PNR026449,P026449,FL08681,ECONOMY
PNR026450,P026450,FL07647,ECONOMY
PNR026451,P026451,FL06504,ECONOMY
PNR026452,P026452,FL00081,ECONOMY
PNR026453,P026453,FL04522,FIRST
PNR026454,P026454,FL02285,FIRST
PNR026455,P026455,FL03018,ECONOMY
PNR026456,P026456,FL08978,ECONOMY
PNR026457,P026457,FL02335,BUSINESS
PNR026458,P026458,FL03031,BUSINESS
PNR026459,P026459,FL00306,FIRST
PNR026460,P026460,FL07509,BUSINESS
PNR026461,P026461,FL02931,BUSINESS
PNR026462,P026462,FL04983,ECONOMY
PNR026463,P026463,FL02626,ECONOMY
PNR026464,P026464,FL07905,BUSINESS
PNR026465,P026465,FL09396,BUSINESS
PNR026466,P026466,FL04024,ECONOMY
PNR026467,P026467,FL02528,ECONOMY
PNR026468,P026468,FL03792,BUSINESS
PNR026469,P026469,FL03161,FIRST
PNR026470,P026470,FL07721,ECONOMY
PNR026471,P026471,FL08763,BUSINESS
PNR026472,P026472,FL04088,BUSINESS
PNR026473,P026473,FL04286,FIRST
PNR026474,P026474,FL00529,ECONOMY
PNR026475,P026475,FL08255,ECONOMY
PNR026476,P026476,FL01534,ECONOMY
PNR026477,P026477,FL03970,FIRST
PNR026478,P026478,FL00808,ECONOMY
PNR026479,P026479,FL08849,FIRST
PNR026480,P026480,FL09149,FIRST
PNR026481,P026481,FL06735,FIRST
PNR026482,P026482,FL00659,ECONOMY
PNR026483,P026483,FL00128,FIRST
PNR026484,P026484,FL08485,BUSINESS
PNR026485,P026485,FL01776,BUSINESS
PNR026486,P026486,FL07204,ECONOMY
PNR026487,P026487,FL04131,BUSINESS
PNR026488,P026488,FL06571,ECONOMY
PNR026489,P026489,FL01607,BUSINESS
PNR026490,P026490,FL02783,FIRST
PNR026491,P026491,FL08901,BUSINESS
PNR026492,P026492,FL09753,FIRST
PNR026493,P026493,FL06532,BUSINESS
PNR026494,P026494,FL06068,ECONOMY
PNR026495,P026495,FL04604,ECONOMY
PNR026496,P026496,FL08917,BUSINESS
PNR026497,P026497,FL06778,FIRST
PNR026498,P026498,FL00082,FIRST
PNR026499,P026499,FL00073,FIRST
PNR026500,P026500,FL02408,FIRST
PNR026501,P026501,FL03173,ECONOMY
PNR026502,P026502,FL01985,FIRST
PNR026503,P026503,FL04703,BUSINESS
PNR026504,P026504,FL05726,FIRST
PNR026505,P026505,FL02696,FIRST
PNR026506,P026506,FL08238,ECONOMY
PNR026507,P026507,FL05102,FIRST
PNR026508,P026508,FL08977,ECONOMY
PNR026509,P026509,FL06022,FIRST
PNR026510,P026510,FL06302,ECONOMY
PNR026511,P026511,FL01203,BUSINESS
PNR026512,P026512,FL08038,FIRST
PNR026513,P026513,FL03931,BUSINESS
PNR026514,P026514,FL03645,BUSINESS
PNR026515,P026515,FL08735,ECONOMY
PNR026516,P026516,FL07706,ECONOMY
PNR026517,P026517,FL08352,ECONOMY
PNR026518,P026518,FL09946,ECONOMY
PNR026519,P026519,FL07067,ECONOMY
PNR026520,P026520,FL07950,FIRST
PNR026521,P026521,FL05042,BUSINESS
PNR026522,P026522,FL03495,ECONOMY
PNR026523,P026523,FL03271,BUSINESS
PNR026524,P026524,FL06269,ECONOMY
PNR026525,P026525,FL04297,ECONOMY
PNR026526,P026526,FL07206,ECONOMY
PNR026527,P026527,FL01419,ECONOMY
PNR026528,P026528,FL07792,BUSINESS
PNR026529,P026529,FL01363,BUSINESS
PNR026530,P026530,FL05834,ECONOMY
PNR026531,P026531,FL02170,ECONOMY
PNR026532,P026532,FL00017,BUSINESS
PNR026533,P026533,FL05149,ECONOMY
PNR026534,P026534,FL07875,FIRST
PNR026535,P026535,FL03740,BUSINESS
PNR026536,P026536,FL00662,BUSINESS
PNR026537,P026537,FL06420,BUSINESS
PNR026538,P026538,FL08208,ECONOMY
PNR026539,P026539,FL05123,BUSINESS
PNR026540,P026540,FL05937,ECONOMY
PNR026541,P026541,FL08702,ECONOMY
PNR026542,P026542,FL09751,ECONOMY
PNR026543,P026543,FL05109,FIRST
PNR026544,P026544,FL04759,ECONOMY
PNR026545,P026545,FL04751,FIRST
PNR026546,P026546,FL08701,ECONOMY
PNR026547,P026547,FL08653,FIRST
PNR026548,P026548,FL02182,FIRST
PNR026549,P026549,FL09775,FIRST
PNR026550,P026550,FL08080,FIRST
PNR026551,P026551,FL05532,BUSINESS
PNR026552,P026552,FL06990,ECONOMY
PNR026553,P026553,FL06327,BUSINESS
PNR026554,P026554,FL07330,ECONOMY
PNR026555,P026555,FL07817,BUSINESS
PNR026556,P026556,FL05287,BUSINESS
PNR026557,P026557,FL00695,BUSINESS
PNR026558,P026558,FL00986,ECONOMY
PNR026559,P026559,FL09423,FIRST
PNR026560,P026560,FL01431,ECONOMY
PNR026561,P026561,FL02152,BUSINESS
PNR026562,P026562,FL06130,FIRST
PNR026563,P026563,FL08375,ECONOMY
PNR026564,P026564,FL00594,ECONOMY
PNR026565,P026565,FL07557,BUSINESS
PNR026566,P026566,FL00422,BUSINESS
PNR026567,P026567,FL00780,ECONOMY
PNR026568,P026568,FL09983,BUSINESS
PNR026569,P026569,FL09220,ECONOMY
PNR026570,P026570,FL07273,ECONOMY
PNR026571,P026571,FL00043,ECONOMY
PNR026572,P026572,FL08838,ECONOMY
PNR026573,P026573,FL07245,BUSINESS
PNR026574,P026574,FL09617,BUSINESS
PNR026575,P026575,FL08333,FIRST
PNR026576,P026576,FL09575,FIRST
PNR026577,P026577,FL07482,FIRST
PNR026578,P026578,FL05564,ECONOMY
PNR026579,P026579,FL06313,BUSINESS
PNR026580,P026580,FL00584,FIRST
PNR026581,P026581,FL01276,BUSINESS
PNR026582,P026582,FL08611,FIRST
PNR026583,P026583,FL05037,ECONOMY
PNR026584,P026584,FL09356,BUSINESS
PNR026585,P026585,FL04111,FIRST
PNR026586,P026586,FL03847,FIRST
PNR026587,P026587,FL04029,BUSINESS
PNR026588,P026588,FL08320,FIRST
PNR026589,P026589,FL05010,FIRST
PNR026590,P026590,FL00721,ECONOMY
PNR026591,P026591,FL00902,FIRST
PNR026592,P026592,FL07677,FIRST
PNR026593,P026593,FL05996,FIRST
PNR026594,P026594,FL07045,FIRST
PNR026595,P026595,FL02838,FIRST
PNR026596,P026596,FL04451,FIRST
PNR026597,P026597,FL07867,BUSINESS
PNR026598,P026598,FL09717,BUSINESS
PNR026599,P026599,FL00439,ECONOMY
PNR026600,P026600,FL05353,ECONOMY
PNR026601,P026601,FL04650,BUSINESS
PNR026602,P026602,FL06810,FIRST
PNR026603,P026603,FL03263,FIRST
PNR026604,P026604,FL01263,ECONOMY
PNR026605,P026605,FL07895,FIRST
PNR026606,P026606,FL09504,FIRST
PNR026607,P026607,FL06781,ECONOMY
PNR026608,P026608,FL03334,ECONOMY
PNR026609,P026609,FL03349,ECONOMY
PNR026610,P026610,FL08438,BUSINESS
PNR026611,P026611,FL04928,BUSINESS
PNR026612,P026612,FL00520,BUSINESS
PNR026613,P026613,FL09306,ECONOMY
PNR026614,P026614,FL04226,ECONOMY
PNR026615,P026615,FL08304,ECONOMY
PNR026616,P026616,FL04163,ECONOMY
PNR026617,P026617,FL04512,BUSINESS
PNR026618,P026618,FL00721,FIRST
PNR026619,P026619,FL05312,FIRST
PNR026620,P026620,FL04377,ECONOMY
PNR026621,P026621,FL01638,FIRST
PNR026622,P026622,FL08635,ECONOMY
PNR026623,P026623,FL00264,ECONOMY
PNR026624,P026624,FL05654,FIRST
PNR026625,P026625,FL09481,BUSINESS
PNR026626,P026626,FL06181,ECONOMY
PNR026627,P026627,FL09069,ECONOMY
PNR026628,P026628,FL05355,BUSINESS
PNR026629,P026629,FL00699,BUSINESS
PNR026630,P026630,FL00311,ECONOMY
PNR026631,P026631,FL07716,ECONOMY
PNR026632,P026632,FL02282,BUSINESS
PNR026633,P026633,FL03853,ECONOMY
PNR026634,P026634,FL05056,FIRST
PNR026635,P026635,FL04283,BUSINESS
PNR026636,P026636,FL07549,BUSINESS
PNR026637,P026637,FL00203,FIRST
PNR026638,P026638,FL06935,FIRST
PNR026639,P026639,FL04660,BUSINESS
PNR026640,P026640,FL07009,ECONOMY
PNR026641,P026641,FL05670,ECONOMY
PNR026642,P026642,FL04600,ECONOMY
PNR026643,P026643,FL07170,ECONOMY
PNR026644,P026644,FL01383,FIRST
PNR026645,P026645,FL09105,BUSINESS
PNR026646,P026646,FL01214,ECONOMY
PNR026647,P026647,FL05603,BUSINESS
PNR026648,P026648,FL02502,BUSINESS
PNR026649,P026649,FL03640,BUSINESS
PNR026650,P026650,FL06820,BUSINESS
PNR026651,P026651,FL03789,BUSINESS
PNR026652,P026652,FL06279,ECONOMY
PNR026653,P026653,FL03697,BUSINESS
PNR026654,P026654,FL04769,ECONOMY
PNR026655,P026655,FL02596,BUSINESS
PNR026656,P026656,FL06691,BUSINESS
PNR026657,P026657,FL05185,ECONOMY
PNR026658,P026658,FL05399,BUSINESS
PNR026659,P026659,FL04940,ECONOMY
PNR026660,P026660,FL06131,ECONOMY
PNR026661,P026661,FL07479,ECONOMY
PNR026662,P026662,FL04801,BUSINESS
PNR026663,P026663,FL02662,BUSINESS
PNR026664,P026664,FL01927,ECONOMY
PNR026665,P026665,FL07754,FIRST
PNR026666,P026666,FL02068,FIRST
PNR026667,P026667,FL02896,ECONOMY
PNR026668,P026668,FL06152,BUSINESS
PNR026669,P026669,FL00566,BUSINESS
PNR026670,P026670,FL06934,ECONOMY
PNR026671,P026671,FL06902,BUSINESS
PNR026672,P026672,FL03270,BUSINESS
PNR026673,P026673,FL09605,FIRST
PNR026674,P026674,FL07085,FIRST
PNR026675,P026675,FL07327,BUSINESS
PNR026676,P026676,FL04875,ECONOMY
PNR026677,P026677,FL08613,ECONOMY
PNR026678,P026678,FL05464,ECONOMY
PNR026679,P026679,FL02387,BUSINESS
PNR026680,P026680,FL04008,ECONOMY
PNR026681,P026681,FL00817,ECONOMY
PNR026682,P026682,FL04100,FIRST
PNR026683,P026683,FL00385,FIRST
PNR026684,P026684,FL03029,FIRST
PNR026685,P026685,FL04774,FIRST
PNR026686,P026686,FL03266,FIRST
PNR026687,P026687,FL00802,ECONOMY
PNR026688,P026688,FL02642,BUSINESS
PNR026689,P026689,FL07459,FIRST
PNR026690,P026690,FL09287,ECONOMY
PNR026691,P026691,FL04678,BUSINESS
PNR026692,P026692,FL05099,ECONOMY
PNR026693,P026693,FL08007,BUSINESS
PNR026694,P026694,FL04820,FIRST
PNR026695,P026695,FL05301,ECONOMY
PNR026696,P026696,FL03635,FIRST
PNR026697,P026697,FL05823,ECONOMY
PNR026698,P026698,FL06776,BUSINESS
PNR026699,P026699,FL02156,ECONOMY
PNR026700,P026700,FL00330,BUSINESS
PNR026701,P026701,FL09620,ECONOMY
PNR026702,P026702,FL08020,ECONOMY
PNR026703,P026703,FL00963,FIRST
PNR026704,P026704,FL05603,ECONOMY
PNR026705,P026705,FL07897,ECONOMY
PNR026706,P026706,FL08454,FIRST
PNR026707,P026707,FL03756,ECONOMY
PNR026708,P026708,FL05867,FIRST
PNR026709,P026709,FL08322,FIRST
PNR026710,P026710,FL08335,ECONOMY
PNR026711,P026711,FL05426,FIRST
PNR026712,P026712,FL03547,BUSINESS
PNR026713,P026713,FL08474,ECONOMY
PNR026714,P026714,FL00422,FIRST
PNR026715,P026715,FL09882,BUSINESS
PNR026716,P026716,FL00783,ECONOMY
PNR026717,P026717,FL08897,BUSINESS
PNR026718,P026718,FL06557,BUSINESS
PNR026719,P026719,FL00026,ECONOMY
PNR026720,P026720,FL05329,ECONOMY
PNR026721,P026721,FL08316,BUSINESS
PNR026722,P026722,FL08037,ECONOMY
PNR026723,P026723,FL09356,BUSINESS
PNR026724,P026724,FL05331,ECONOMY
PNR026725,P026725,FL08259,FIRST
PNR026726,P026726,FL00340,FIRST
PNR026727,P026727,FL04394,FIRST
PNR026728,P026728,FL09526,FIRST
PNR026729,P026729,FL01072,ECONOMY
PNR026730,P026730,FL06971,BUSINESS
PNR026731,P026731,FL00598,FIRST
PNR026732,P026732,FL04112,BUSINESS
PNR026733,P026733,FL04344,ECONOMY
PNR026734,P026734,FL05453,BUSINESS
PNR026735,P026735,FL02446,BUSINESS
PNR026736,P026736,FL04919,BUSINESS
PNR026737,P026737,FL05442,ECONOMY
PNR026738,P026738,FL07921,ECONOMY
PNR026739,P026739,FL06764,BUSINESS
PNR026740,P026740,FL07294,ECONOMY
PNR026741,P026741,FL02860,BUSINESS
PNR026742,P026742,FL03655,ECONOMY
PNR026743,P026743,FL05393,ECONOMY
PNR026744,P026744,FL06055,FIRST
PNR026745,P026745,FL08232,BUSINESS
PNR026746,P026746,FL04001,FIRST
PNR026747,P026747,FL02756,BUSINESS
PNR026748,P026748,FL07806,FIRST
PNR026749,P026749,FL00787,FIRST
PNR026750,P026750,FL01338,ECONOMY
PNR026751,P026751,FL03279,BUSINESS
PNR026752,P026752,FL08711,ECONOMY
PNR026753,P026753,FL07859,FIRST
PNR026754,P026754,FL08056,BUSINESS
PNR026755,P026755,FL07644,BUSINESS
PNR026756,P026756,FL00191,FIRST
PNR026757,P026757,FL06536,BUSINESS
PNR026758,P026758,FL03557,ECONOMY
PNR026759,P026759,FL05577,BUSINESS
PNR026760,P026760,FL04871,BUSINESS
PNR026761,P026761,FL01767,ECONOMY
PNR026762,P026762,FL07178,ECONOMY
PNR026763,P026763,FL09277,ECONOMY
PNR026764,P026764,FL02430,FIRST
PNR026765,P026765,FL08772,FIRST
PNR026766,P026766,FL02713,BUSINESS
PNR026767,P026767,FL01832,ECONOMY
PNR026768,P026768,FL08862,FIRST
PNR026769,P026769,FL03657,ECONOMY
PNR026770,P026770,FL02731,ECONOMY
PNR026771,P026771,FL02364,BUSINESS
PNR026772,P026772,FL07149,ECONOMY
PNR026773,P026773,FL07726,FIRST
PNR026774,P026774,FL07340,ECONOMY
PNR026775,P026775,FL04877,ECONOMY
PNR026776,P026776,FL08336,BUSINESS
PNR026777,P026777,FL01063,FIRST
PNR026778,P026778,FL06465,BUSINESS
PNR026779,P026779,FL02695,FIRST
PNR026780,P026780,FL04376,FIRST
PNR026781,P026781,FL02356,ECONOMY
PNR026782,P026782,FL06590,BUSINESS
PNR026783,P026783,FL09124,BUSINESS
PNR026784,P026784,FL05173,ECONOMY
PNR026785,P026785,FL01854,BUSINESS
PNR026786,P026786,FL02981,BUSINESS
PNR026787,P026787,FL04166,BUSINESS
PNR026788,P026788,FL02441,FIRST
PNR026789,P026789,FL02143,BUSINESS
PNR026790,P026790,FL07526,ECONOMY
PNR026791,P026791,FL05649,BUSINESS
PNR026792,P026792,FL09017,FIRST
PNR026793,P026793,FL08468,BUSINESS
PNR026794,P026794,FL03258,BUSINESS
PNR026795,P026795,FL05057,BUSINESS
PNR026796,P026796,FL07092,ECONOMY
PNR026797,P026797,FL07094,BUSINESS
PNR026798,P026798,FL07358,BUSINESS
PNR026799,P026799,FL01521,FIRST
PNR026800,P026800,FL03133,BUSINESS
PNR026801,P026801,FL03790,FIRST
PNR026802,P026802,FL02683,BUSINESS
PNR026803,P026803,FL09694,BUSINESS
PNR026804,P026804,FL00462,BUSINESS
PNR026805,P026805,FL03814,ECONOMY
PNR026806,P026806,FL08111,ECONOMY
PNR026807,P026807,FL05496,BUSINESS
PNR026808,P026808,FL07393,BUSINESS
PNR026809,P026809,FL06270,BUSINESS
PNR026810,P026810,FL01578,FIRST
PNR026811,P026811,FL05622,BUSINESS
PNR026812,P026812,FL06895,ECONOMY
PNR026813,P026813,FL00592,FIRST
PNR026814,P026814,FL04095,BUSINESS
PNR026815,P026815,FL06886,ECONOMY
PNR026816,P026816,FL09181,ECONOMY
PNR026817,P026817,FL01579,BUSINESS
PNR026818,P026818,FL06083,FIRST
PNR026819,P026819,FL03154,BUSINESS
PNR026820,P026820,FL04021,ECONOMY
PNR026821,P026821,FL07710,ECONOMY
PNR026822,P026822,FL07685,FIRST
PNR026823,P026823,FL09740,FIRST
PNR026824,P026824,FL03418,FIRST
PNR026825,P026825,FL08280,FIRST
PNR026826,P026826,FL00647,FIRST
PNR026827,P026827,FL05503,FIRST
PNR026828,P026828,FL05495,FIRST
PNR026829,P026829,FL00274,FIRST
PNR026830,P026830,FL09524,ECONOMY
PNR026831,P026831,FL03324,ECONOMY
PNR026832,P026832,FL03567,FIRST
PNR026833,P026833,FL02285,FIRST
PNR026834,P026834,FL08963,FIRST
PNR026835,P026835,FL01304,BUSINESS
PNR026836,P026836,FL09054,FIRST
PNR026837,P026837,FL09164,BUSINESS
PNR026838,P026838,FL04564,ECONOMY
PNR026839,P026839,FL09604,BUSINESS
PNR026840,P026840,FL04933,FIRST
PNR026841,P026841,FL09247,BUSINESS
PNR026842,P026842,FL05066,BUSINESS
PNR026843,P026843,FL06467,BUSINESS
PNR026844,P026844,FL08611,BUSINESS
PNR026845,P026845,FL05884,FIRST
PNR026846,P026846,FL06861,ECONOMY
PNR026847,P026847,FL09085,FIRST
PNR026848,P026848,FL04017,BUSINESS
PNR026849,P026849,FL09415,ECONOMY
PNR026850,P026850,FL08188,FIRST
PNR026851,P026851,FL02645,FIRST
PNR026852,P026852,FL06037,FIRST
PNR026853,P026853,FL09275,ECONOMY
PNR026854,P026854,FL00544,BUSINESS
PNR026855,P026855,FL01048,ECONOMY
PNR026856,P026856,FL08356,ECONOMY
PNR026857,P026857,FL06740,FIRST
PNR026858,P026858,FL01832,ECONOMY
PNR026859,P026859,FL07522,ECONOMY
PNR026860,P026860,FL05174,BUSINESS
PNR026861,P026861,FL00096,BUSINESS
PNR026862,P026862,FL01038,ECONOMY
PNR026863,P026863,FL02910,FIRST
PNR026864,P026864,FL03810,BUSINESS
PNR026865,P026865,FL09288,FIRST
PNR026866,P026866,FL02013,FIRST
PNR026867,P026867,FL03422,FIRST
PNR026868,P026868,FL08640,BUSINESS
PNR026869,P026869,FL02861,ECONOMY
PNR026870,P026870,FL03349,FIRST
PNR026871,P026871,FL09423,ECONOMY
PNR026872,P026872,FL04820,FIRST
PNR026873,P026873,FL07736,BUSINESS
PNR026874,P026874,FL02994,FIRST
PNR026875,P026875,FL08440,BUSINESS
PNR026876,P026876,FL07475,BUSINESS
PNR026877,P026877,FL02696,ECONOMY
PNR026878,P026878,FL00041,FIRST
PNR026879,P026879,FL03143,FIRST
PNR026880,P026880,FL00243,FIRST
PNR026881,P026881,FL07275,FIRST
PNR026882,P026882,FL02144,FIRST
PNR026883,P026883,FL09497,FIRST
PNR026884,P026884,FL09329,ECONOMY
PNR026885,P026885,FL05875,FIRST
PNR026886,P026886,FL04515,FIRST
PNR026887,P026887,FL02926,FIRST
PNR026888,P026888,FL00097,FIRST
PNR026889,P026889,FL06796,FIRST
PNR026890,P026890,FL06596,ECONOMY
PNR026891,P026891,FL04324,BUSINESS
PNR026892,P026892,FL03725,FIRST
PNR026893,P026893,FL03909,BUSINESS
PNR026894,P026894,FL08117,ECONOMY
PNR026895,P026895,FL06245,FIRST
PNR026896,P026896,FL01735,ECONOMY
PNR026897,P026897,FL06871,ECONOMY
PNR026898,P026898,FL01996,ECONOMY
PNR026899,P026899,FL09771,FIRST
PNR026900,P026900,FL00846,BUSINESS
PNR026901,P026901,FL09466,FIRST
PNR026902,P026902,FL00139,BUSINESS
PNR026903,P026903,FL02515,BUSINESS
PNR026904,P026904,FL04399,ECONOMY
PNR026905,P026905,FL04519,ECONOMY
PNR026906,P026906,FL04688,FIRST
PNR026907,P026907,FL09557,BUSINESS
PNR026908,P026908,FL02143,BUSINESS
PNR026909,P026909,FL07277,ECONOMY
PNR026910,P026910,FL03118,BUSINESS
PNR026911,P026911,FL05070,FIRST
PNR026912,P026912,FL03197,BUSINESS
PNR026913,P026913,FL02690,BUSINESS
PNR026914,P026914,FL09388,FIRST
PNR026915,P026915,FL00866,FIRST
PNR026916,P026916,FL04405,ECONOMY
PNR026917,P026917,FL05514,FIRST
PNR026918,P026918,FL01950,ECONOMY
PNR026919,P026919,FL02879,ECONOMY
PNR026920,P026920,FL04229,FIRST
PNR026921,P026921,FL00445,FIRST
PNR026922,P026922,FL07051,BUSINESS
PNR026923,P026923,FL03555,BUSINESS
PNR026924,P026924,FL08263,ECONOMY
PNR026925,P026925,FL00707,BUSINESS
PNR026926,P026926,FL05944,FIRST
PNR026927,P026927,FL02919,BUSINESS
PNR026928,P026928,FL02921,BUSINESS
PNR026929,P026929,FL07197,ECONOMY
PNR026930,P026930,FL02254,FIRST
PNR026931,P026931,FL00391,FIRST
PNR026932,P026932,FL04031,FIRST
PNR026933,P026933,FL03914,ECONOMY
PNR026934,P026934,FL06660,BUSINESS
PNR026935,P026935,FL04626,FIRST
PNR026936,P026936,FL02511,FIRST
PNR026937,P026937,FL08288,FIRST
PNR026938,P026938,FL03142,FIRST
PNR026939,P026939,FL07102,BUSINESS
PNR026940,P026940,FL03492,ECONOMY
PNR026941,P026941,FL01515,ECONOMY
PNR026942,P026942,FL07113,FIRST
PNR026943,P026943,FL07485,ECONOMY
PNR026944,P026944,FL09485,ECONOMY
PNR026945,P026945,FL07815,BUSINESS
PNR026946,P026946,FL04036,BUSINESS
PNR026947,P026947,FL02514,FIRST
PNR026948,P026948,FL00218,BUSINESS
PNR026949,P026949,FL05154,ECONOMY
PNR026950,P026950,FL09634,ECONOMY
PNR026951,P026951,FL02906,BUSINESS
PNR026952,P026952,FL09054,FIRST
PNR026953,P026953,FL02533,ECONOMY
PNR026954,P026954,FL02315,BUSINESS
PNR026955,P026955,FL06267,BUSINESS
PNR026956,P026956,FL04644,FIRST
PNR026957,P026957,FL05344,FIRST
PNR026958,P026958,FL07070,ECONOMY
PNR026959,P026959,FL02854,FIRST
PNR026960,P026960,FL01152,ECONOMY
PNR026961,P026961,FL08628,ECONOMY
PNR026962,P026962,FL03513,ECONOMY
PNR026963,P026963,FL02034,FIRST
PNR026964,P026964,FL07364,BUSINESS
PNR026965,P026965,FL01750,FIRST
PNR026966,P026966,FL03959,BUSINESS
PNR026967,P026967,FL05496,FIRST
PNR026968,P026968,FL07405,BUSINESS
PNR026969,P026969,FL09966,FIRST
PNR026970,P026970,FL02936,ECONOMY
PNR026971,P026971,FL04189,BUSINESS
PNR026972,P026972,FL01081,FIRST
PNR026973,P026973,FL02026,BUSINESS
PNR026974,P026974,FL01210,ECONOMY
PNR026975,P026975,FL02902,ECONOMY
PNR026976,P026976,FL02324,BUSINESS
PNR026977,P026977,FL05130,FIRST
PNR026978,P026978,FL04032,ECONOMY
PNR026979,P026979,FL03336,FIRST
PNR026980,P026980,FL05858,FIRST
PNR026981,P026981,FL06791,FIRST
PNR026982,P026982,FL03784,ECONOMY
PNR026983,P026983,FL09034,BUSINESS
PNR026984,P026984,FL04183,BUSINESS
PNR026985,P026985,FL09980,FIRST
PNR026986,P026986,FL05352,FIRST
PNR026987,P026987,FL08129,BUSINESS
PNR026988,P026988,FL04802,FIRST
PNR026989,P026989,FL04214,ECONOMY
PNR026990,P026990,FL05824,FIRST
PNR026991,P026991,FL08224,ECONOMY
PNR026992,P026992,FL06292,ECONOMY
PNR026993,P026993,FL02234,ECONOMY
PNR026994,P026994,FL02120,ECONOMY
PNR026995,P026995,FL01292,BUSINESS
PNR026996,P026996,FL08659,FIRST
PNR026997,P026997,FL04657,ECONOMY
PNR026998,P026998,FL05106,BUSINESS
PNR026999,P026999,FL08307,BUSINESS
PNR027000,P027000,FL00733,FIRST
PNR027001,P027001,FL02374,BUSINESS
PNR027002,P027002,FL09276,ECONOMY
PNR027003,P027003,FL00029,FIRST
PNR027004,P027004,FL03151,ECONOMY
PNR027005,P027005,FL06127,ECONOMY
PNR027006,P027006,FL04898,FIRST
PNR027007,P027007,FL07632,BUSINESS
PNR027008,P027008,FL09842,FIRST
PNR027009,P027009,FL09554,FIRST
PNR027010,P027010,FL08269,FIRST
PNR027011,P027011,FL03744,ECONOMY
PNR027012,P027012,FL09363,ECONOMY
PNR027013,P027013,FL07345,BUSINESS
PNR027014,P027014,FL00956,BUSINESS
PNR027015,P027015,FL05172,ECONOMY
PNR027016,P027016,FL08536,FIRST
PNR027017,P027017,FL04012,ECONOMY
PNR027018,P027018,FL01144,BUSINESS
PNR027019,P027019,FL04386,FIRST
PNR027020,P027020,FL08946,FIRST
PNR027021,P027021,FL07059,ECONOMY
PNR027022,P027022,FL08037,BUSINESS
PNR027023,P027023,FL00847,BUSINESS
PNR027024,P027024,FL01481,FIRST
PNR027025,P027025,FL07964,ECONOMY
PNR027026,P027026,FL03838,ECONOMY
PNR027027,P027027,FL02934,ECONOMY
PNR027028,P027028,FL07309,ECONOMY
PNR027029,P027029,FL08051,BUSINESS
PNR027030,P027030,FL04071,BUSINESS
PNR027031,P027031,FL07874,FIRST
PNR027032,P027032,FL02107,ECONOMY
PNR027033,P027033,FL03850,ECONOMY
PNR027034,P027034,FL06357,BUSINESS
PNR027035,P027035,FL07183,BUSINESS
PNR027036,P027036,FL01305,BUSINESS
PNR027037,P027037,FL03939,ECONOMY
PNR027038,P027038,FL06252,ECONOMY
PNR027039,P027039,FL01702,FIRST
PNR027040,P027040,FL01806,ECONOMY
PNR027041,P027041,FL03960,ECONOMY
PNR027042,P027042,FL09747,FIRST
PNR027043,P027043,FL01726,FIRST
PNR027044,P027044,FL08508,FIRST
PNR027045,P027045,FL00236,ECONOMY
PNR027046,P027046,FL02422,FIRST
PNR027047,P027047,FL04576,FIRST
PNR027048,P027048,FL08486,ECONOMY
PNR027049,P027049,FL09441,FIRST
PNR027050,P027050,FL01137,FIRST
PNR027051,P027051,FL00441,BUSINESS
PNR027052,P027052,FL05145,BUSINESS
PNR027053,P027053,FL00503,ECONOMY
PNR027054,P027054,FL03981,BUSINESS
PNR027055,P027055,FL03801,BUSINESS
PNR027056,P027056,FL03865,BUSINESS
PNR027057,P027057,FL07882,FIRST
PNR027058,P027058,FL08250,BUSINESS
PNR027059,P027059,FL05173,ECONOMY
PNR027060,P027060,FL08218,FIRST
PNR027061,P027061,FL00092,ECONOMY
PNR027062,P027062,FL08461,BUSINESS
PNR027063,P027063,FL08772,FIRST
PNR027064,P027064,FL05804,FIRST
PNR027065,P027065,FL03295,FIRST
PNR027066,P027066,FL01250,ECONOMY
PNR027067,P027067,FL03281,FIRST
PNR027068,P027068,FL03410,BUSINESS
PNR027069,P027069,FL02727,BUSINESS
PNR027070,P027070,FL03887,FIRST
PNR027071,P027071,FL09292,BUSINESS
PNR027072,P027072,FL08800,FIRST
PNR027073,P027073,FL07699,BUSINESS
PNR027074,P027074,FL01547,FIRST
PNR027075,P027075,FL02390,BUSINESS
PNR027076,P027076,FL00223,BUSINESS
PNR027077,P027077,FL04333,ECONOMY
PNR027078,P027078,FL05442,ECONOMY
PNR027079,P027079,FL00565,BUSINESS
PNR027080,P027080,FL03566,BUSINESS
PNR027081,P027081,FL00975,BUSINESS
PNR027082,P027082,FL02758,ECONOMY
PNR027083,P027083,FL02730,FIRST
PNR027084,P027084,FL00394,ECONOMY
PNR027085,P027085,FL04726,ECONOMY
PNR027086,P027086,FL06387,ECONOMY
PNR027087,P027087,FL05570,ECONOMY
PNR027088,P027088,FL02548,ECONOMY
PNR027089,P027089,FL08138,ECONOMY
PNR027090,P027090,FL01893,BUSINESS
