flight_id,total_seats,available_seats
FL07764,174,174
FL07765,170,170
FL07766,181,181
FL07767,174,174
FL07768,148,148
FL07769,176,176
FL07770,140,140
FL07771,122,122
FL07772,145,145
FL07773,202,202
FL07774,176,176
FL07775,148,148
FL07776,157,157
FL07777,219,219
FL07778,152,152
FL07779,184,184
FL07780,148,148
FL07781,168,168
FL07782,166,166
FL07783,173,173
FL07784,181,181
FL07785,120,120
FL07786,178,178
FL07787,201,201
FL07788,132,132
FL07789,194,194
FL07790,200,200
FL07791,209,209
FL07792,120,120
FL07793,164,164
FL07794,171,171
FL07795,204,204
FL07796,161,161
FL07797,182,182
FL07798,156,156
FL07799,144,144
FL07800,195,195
FL07801,172,172
FL07802,182,182
FL07803,181,181
FL07804,124,124
FL07805,160,160
FL07806,153,153
FL07807,170,170
FL07808,177,177
FL07809,145,145
FL07810,196,196
FL07811,151,151
FL07812,129,129
FL07813,170,170
FL07814,152,152
FL07815,212,212
FL07816,196,196
FL07817,120,120
FL07818,195,195
FL07819,215,215
FL07820,163,163
FL07821,154,154
FL07822,174,174
FL07823,190,190
FL07824,203,203
FL07825,188,188
FL07826,183,183
FL07827,215,215
FL07828,150,150
FL07829,211,211
FL07830,204,204
FL07831,126,126
FL07832,216,216
FL07833,165,165
FL07834,186,186
FL07835,184,184
FL07836,174,174
FL07837,188,188
FL07838,135,135
FL07839,127,127
FL07840,140,140
FL07841,162,162
FL07842,147,147
FL07843,132,132
FL07844,137,137
FL07845,195,195
FL07846,142,142
FL07847,174,174
FL07848,173,173
FL07849,136,136
FL07850,160,160
FL07851,154,154
FL07852,183,183
FL07853,219,219
FL07854,185,185
FL07855,126,126
FL07856,207,207
FL07857,124,124
FL07858,192,192
FL07859,161,161
FL07860,186,186
FL07861,126,126
FL07862,159,159
FL07863,121,121
FL07864,131,131
FL07865,219,219
FL07866,157,157
FL07867,169,169
FL07868,135,135
FL07869,160,160
FL07870,197,197
FL07871,220,220
FL07872,179,179
FL07873,218,218
FL07874,213,213
FL07875,121,121
FL07876,125,125
FL07877,123,123
FL07878,129,129
FL07879,194,194
FL07880,205,205
FL07881,127,127
FL07882,124,124
FL07883,177,177
FL07884,146,146
FL07885,186,186
FL07886,184,184
FL07887,160,160
FL07888,152,152
FL07889,170,170
FL07890,176,176
FL07891,217,217
FL07892,210,210
FL07893,149,149
FL07894,200,200
FL07895,159,159
FL07896,213,213
FL07897,183,183
FL07898,156,156
FL07899,151,151
FL07900,171,171
FL07901,216,216
FL07902,193,193
FL07903,149,149
FL07904,193,193
FL07905,201,201
FL07906,124,124
FL07907,190,190
FL07908,197,197
FL07909,155,155
FL07910,133,133
FL07911,146,146
FL07912,133,133
FL07913,193,193
FL07914,187,187
FL07915,160,160
FL07916,193,193
FL07917,168,168
FL07918,183,183
FL07919,128,128
FL07920,187,187
FL07921,148,148
FL07922,138,138
FL07923,133,133
FL07924,145,145
FL07925,121,121
FL07926,164,164
FL07927,157,157
FL07928,136,136
FL07929,204,204
FL07930,189,189
FL07931,201,201
FL07932,152,152
FL07933,203,203
FL07934,210,210
FL07935,142,142
FL07936,165,165
FL07937,200,200
FL07938,128,128
FL07939,133,133
FL07940,131,131
FL07941,194,194
FL07942,203,203
FL07943,125,125
FL07944,145,145
FL07945,216,216
FL07946,165,165
FL07947,196,196
FL07948,158,158
FL07949,215,215
FL07950,121,121
FL07951,193,193
FL07952,157,157
FL07953,141,141
FL07954,204,204
FL07955,193,193
FL07956,156,156
FL07957,128,128
FL07958,143,143
FL07959,160,160
FL07960,192,192
FL07961,177,177
FL07962,199,199
FL07963,199,199
FL07964,214,214
FL07965,195,195
FL07966,124,124
FL07967,213,213
FL07968,207,207
FL07969,149,149
FL07970,217,217
FL07971,218,218
FL07972,137,137
FL07973,151,151
FL07974,191,191
FL07975,189,189
FL07976,210,210
FL07977,177,177
FL07978,206,206
FL07979,173,173
FL07980,179,179
FL07981,169,169
FL07982,175,175
FL07983,124,124
FL07984,200,200
FL07985,169,169
FL07986,141,141
FL07987,213,213
FL07988,187,187
FL07989,193,193
FL07990,160,160
FL07991,129,129
FL07992,145,145
FL07993,219,219
FL07994,159,159
FL07995,122,122
FL07996,202,202
FL07997,147,147
FL07998,192,192
FL07999,198,198
FL08000,180,180
FL08001,190,190
FL08002,147,147
FL08003,188,188
FL08004,179,179
FL08005,156,156
FL08006,157,157
FL08007,205,205
FL08008,209,209
FL08009,203,203
FL08010,144,144
FL08011,122,122
FL08012,187,187
FL08013,132,132
FL08014,185,185
FL08015,145,145
FL08016,172,172
FL08017,150,150
FL08018,140,140
FL08019,208,208
FL08020,216,216
FL08021,192,192
FL08022,205,205
FL08023,146,146
FL08024,201,201
FL08025,199,199
FL08026,207,207
FL08027,177,177
FL08028,210,210
FL08029,121,121
FL08030,143,143
FL08031,169,169
FL08032,216,216
FL08033,168,168
FL08034,151,151
FL08035,185,185
FL08036,141,141
FL08037,120,120
FL08038,180,180
FL08039,135,135
FL08040,164,164
FL08041,159,159
FL08042,191,191
FL08043,130,130
FL08044,190,190
FL08045,161,161
FL08046,135,135
FL08047,148,148
FL08048,148,148
FL08049,133,133
FL08050,129,129
FL08051,180,180
FL08052,185,185
FL08053,173,173
FL08054,127,127
FL08055,163,163
FL08056,176,176
FL08057,177,177
FL08058,171,171
FL08059,177,177
FL08060,183,183
FL08061,129,129
FL08062,195,195
FL08063,137,137
FL08064,210,210
FL08065,220,220
FL08066,205,205
FL08067,191,191
FL08068,190,190
FL08069,197,197
FL08070,137,137
FL08071,217,217
FL08072,124,124
FL08073,149,149
FL08074,127,127
FL08075,139,139
FL08076,187,187
FL08077,176,176
FL08078,160,160
FL08079,176,176
FL08080,154,154
FL08081,124,124
FL08082,165,165
FL08083,184,184
FL08084,199,199
FL08085,216,216
FL08086,143,143
FL08087,150,150
FL08088,206,206
FL08089,121,121
FL08090,146,146
FL08091,173,173
FL08092,121,121
FL08093,168,168
FL08094,176,176
FL08095,182,182
FL08096,187,187
FL08097,181,181
FL08098,134,134
FL08099,196,196
FL08100,202,202
FL08101,141,141
FL08102,154,154
FL08103,217,217
FL08104,196,196
FL08105,180,180
FL08106,204,204
FL08107,142,142
FL08108,168,168
FL08109,161,161
FL08110,163,163
FL08111,216,216
FL08112,179,179
FL08113,128,128
FL08114,144,144
FL08115,171,171
FL08116,156,156
FL08117,193,193
FL08118,173,173
FL08119,181,181
FL08120,153,153
FL08121,209,209
FL08122,166,166
FL08123,132,132
FL08124,208,208
FL08125,215,215
FL08126,159,159
FL08127,160,160
FL08128,149,149
FL08129,177,177
FL08130,165,165
FL08131,217,217
FL08132,142,142
FL08133,165,165
FL08134,176,176
FL08135,212,212
FL08136,158,158
FL08137,158,158
FL08138,206,206
FL08139,186,186
FL08140,188,188
FL08141,138,138
FL08142,161,161
FL08143,137,137
FL08144,212,212
FL08145,173,173
FL08146,203,203
FL08147,197,197
FL08148,193,193
FL08149,126,126
FL08150,210,210
FL08151,134,134
FL08152,186,186
FL08153,166,166
FL08154,133,133
FL08155,217,217
FL08156,133,133
FL08157,134,134
FL08158,160,160
FL08159,214,214
FL08160,175,175
FL08161,180,180
FL08162,151,151
FL08163,220,220
FL08164,149,149
FL08165,189,189
FL08166,164,164
FL08167,129,129
FL08168,160,160
FL08169,178,178
FL08170,174,174
FL08171,156,156
FL08172,214,214
FL08173,173,173
FL08174,183,183
FL08175,124,124
FL08176,203,203
FL08177,167,167
FL08178,127,127
FL08179,204,204
FL08180,172,172
FL08181,216,216
FL08182,188,188
FL08183,121,121
FL08184,197,197
FL08185,189,189
FL08186,145,145
FL08187,184,184
FL08188,214,214
FL08189,146,146
FL08190,128,128
FL08191,194,194
FL08192,148,148
FL08193,153,153
FL08194,175,175
FL08195,161,161
FL08196,209,209
FL08197,127,127
FL08198,142,142
FL08199,217,217
FL08200,182,182
FL08201,160,160
FL08202,185,185
FL08203,174,174
FL08204,126,126
FL08205,151,151
FL08206,200,200
FL08207,158,158
FL08208,215,215
FL08209,215,215
FL08210,164,164
FL08211,168,168
FL08212,145,145
FL08213,208,208
FL08214,150,150
FL08215,146,146
FL08216,219,219
FL08217,189,189
FL08218,193,193
FL08219,139,139
FL08220,151,151
FL08221,158,158
FL08222,199,199
FL08223,166,166
FL08224,137,137
FL08225,155,155
FL08226,218,218
FL08227,161,161
FL08228,177,177
FL08229,126,126
FL08230,163,163
FL08231,129,129
FL08232,160,160
FL08233,163,163
FL08234,212,212
FL08235,180,180
FL08236,187,187
FL08237,201,201
FL08238,137,137
FL08239,171,171
FL08240,144,144
FL08241,188,188
FL08242,189,189
FL08243,120,120
FL08244,201,201
FL08245,145,145
FL08246,141,141
FL08247,154,154
FL08248,206,206
FL08249,214,214
FL08250,138,138
FL08251,179,179
FL08252,131,131
FL08253,168,168
FL08254,134,134
FL08255,205,205
FL08256,187,187
FL08257,215,215
FL08258,205,205
FL08259,169,169
FL08260,218,218
FL08261,140,140
FL08262,211,211
FL08263,208,208
FL08264,185,185
FL08265,200,200
FL08266,168,168
FL08267,194,194
FL08268,179,179
FL08269,214,214
FL08270,152,152
FL08271,181,181
FL08272,173,173
FL08273,212,212
FL08274,143,143
FL08275,147,147
FL08276,200,200
FL08277,180,180
FL08278,123,123
FL08279,146,146
FL08280,207,207
FL08281,191,191
FL08282,164,164
FL08283,203,203
FL08284,155,155
FL08285,180,180
FL08286,191,191
FL08287,216,216
FL08288,176,176
FL08289,216,216
FL08290,208,208
FL08291,143,143
FL08292,172,172
FL08293,187,187
FL08294,132,132
FL08295,193,193
FL08296,144,144
FL08297,135,135
FL08298,198,198
FL08299,139,139
FL08300,142,142
FL08301,212,212
FL08302,193,193
FL08303,155,155
FL08304,131,131
FL08305,218,218
FL08306,211,211
FL08307,142,142
FL08308,209,209
FL08309,148,148
FL08310,137,137
FL08311,185,185
FL08312,216,216
FL08313,209,209
FL08314,120,120
FL08315,217,217
FL08316,170,170
FL08317,143,143
FL08318,164,164
FL08319,150,150
FL08320,207,207
FL08321,194,194
FL08322,152,152
FL08323,213,213
FL08324,132,132
FL08325,184,184
FL08326,166,166
FL08327,155,155
FL08328,163,163
FL08329,167,167
FL08330,155,155
FL08331,128,128
FL08332,189,189
FL08333,198,198
FL08334,141,141
FL08335,160,160
FL08336,188,188
FL08337,187,187
FL08338,150,150
FL08339,130,130
FL08340,153,153
FL08341,218,218
FL08342,120,120
FL08343,126,126
FL08344,149,149
FL08345,164,164
FL08346,171,171
FL08347,148,148
FL08348,123,123
FL08349,145,145
FL08350,140,140
FL08351,184,184
FL08352,139,139
FL08353,175,175
FL08354,180,180
FL08355,144,144
FL08356,161,161
FL08357,205,205
FL08358,158,158
FL08359,198,198
FL08360,121,121
FL08361,159,159
FL08362,177,177
FL08363,194,194
FL08364,216,216
FL08365,189,189
FL08366,168,168
FL08367,166,166
FL08368,176,176
FL08369,132,132
FL08370,174,174
FL08371,184,184
FL08372,194,194
FL08373,211,211
FL08374,175,175
FL08375,203,203
FL08376,137,137
FL08377,131,131
FL08378,144,144
FL08379,138,138
FL08380,219,219
FL08381,214,214
FL08382,166,166
FL08383,127,127
FL08384,187,187
FL08385,173,173
FL08386,142,142
FL08387,189,189
FL08388,172,172
FL08389,188,188
FL08390,160,160
FL08391,169,169
FL08392,157,157
FL08393,200,200
FL08394,146,146
FL08395,158,158
FL08396,176,176
FL08397,169,169
FL08398,126,126
FL08399,207,207
FL08400,207,207
FL08401,187,187
FL08402,188,188
FL08403,142,142
FL08404,146,146
FL08405,122,122
FL08406,193,193
FL08407,141,141
FL08408,166,166
FL08409,189,189
FL08410,176,176
FL08411,142,142
FL08412,186,186
FL08413,196,196
FL08414,203,203
FL08415,201,201
FL08416,157,157
FL08417,170,170
FL08418,179,179
FL08419,205,205
FL08420,147,147
FL08421,170,170
FL08422,146,146
FL08423,129,129
FL08424,170,170
FL08425,145,145
FL08426,151,151
FL08427,122,122
FL08428,190,190
FL08429,157,157
FL08430,169,169
FL08431,125,125
FL08432,133,133
FL08433,180,180
FL08434,140,140
FL08435,215,215
FL08436,170,170
FL08437,139,139
FL08438,185,185
FL08439,218,218
FL08440,121,121
FL08441,150,150
FL08442,146,146
FL08443,209,209
FL08444,171,171
FL08445,159,159
FL08446,197,197
FL08447,126,126
FL08448,185,185
FL08449,156,156
FL08450,220,220
FL08451,205,205
FL08452,183,183
FL08453,156,156
FL08454,193,193
FL08455,130,130
FL08456,200,200
FL08457,131,131
FL08458,175,175
FL08459,150,150
FL08460,152,152
FL08461,203,203
FL08462,210,210
FL08463,148,148
FL08464,207,207
FL08465,124,124
FL08466,149,149
FL08467,132,132
FL08468,127,127
FL08469,211,211
FL08470,208,208
FL08471,132,132
FL08472,169,169
FL08473,172,172
FL08474,150,150
FL08475,218,218
FL08476,168,168
FL08477,175,175
FL08478,142,142
FL08479,216,216
FL08480,138,138
FL08481,187,187
FL08482,155,155
FL08483,166,166
FL08484,160,160
FL08485,159,159
FL08486,129,129
FL08487,157,157
FL08488,216,216
FL08489,120,120
FL08490,188,188
FL08491,201,201
FL08492,162,162
FL08493,178,178
FL08494,198,198
FL08495,168,168
FL08496,139,139
FL08497,140,140
FL08498,193,193
FL08499,165,165
FL08500,129,129
FL08501,217,217
FL08502,133,133
FL08503,201,201
FL08504,120,120
FL08505,185,185
FL08506,159,159
FL08507,187,187
FL08508,174,174
FL08509,130,130
FL08510,124,124
FL08511,168,168
FL08512,213,213
FL08513,219,219
FL08514,173,173
FL08515,215,215
FL08516,125,125
FL08517,214,214
FL08518,204,204
FL08519,127,127
FL08520,143,143
FL08521,169,169
FL08522,120,120
FL08523,157,157
FL08524,173,173
FL08525,195,195
FL08526,122,122
FL08527,201,201
FL08528,133,133
FL08529,176,176
FL08530,153,153
FL08531,198,198
FL08532,204,204
FL08533,162,162
FL08534,145,145
FL08535,185,185
FL08536,201,201
FL08537,199,199
FL08538,133,133
FL08539,212,212
FL08540,168,168
FL08541,137,137
FL08542,159,159
FL08543,155,155
FL08544,129,129
FL08545,123,123
FL08546,173,173
FL08547,169,169
FL08548,200,200
FL08549,182,182
FL08550,189,189
FL08551,189,189
FL08552,156,156
FL08553,160,160
FL08554,180,180
FL08555,148,148
FL08556,138,138
FL08557,129,129
FL08558,175,175
FL08559,164,164
FL08560,127,127
FL08561,142,142
FL08562,207,207
FL08563,155,155
FL08564,139,139
FL08565,147,147
FL08566,219,219
FL08567,187,187
FL08568,193,193
FL08569,144,144
FL08570,164,164
FL08571,154,154
FL08572,215,215
FL08573,152,152
FL08574,121,121
FL08575,178,178
FL08576,129,129
FL08577,128,128
FL08578,202,202
FL08579,121,121
FL08580,207,207
FL08581,179,179
FL08582,216,216
FL08583,141,141
FL08584,198,198
FL08585,186,186
FL08586,167,167
FL08587,123,123
FL08588,141,141
FL08589,151,151
FL08590,204,204
FL08591,204,204
FL08592,123,123
FL08593,164,164
FL08594,201,201
FL08595,215,215
FL08596,123,123
FL08597,174,174
FL08598,175,175
FL08599,176,176
FL08600,132,132
FL08601,152,152
FL08602,189,189
FL08603,163,163
FL08604,149,149
FL08605,148,148
FL08606,204,204
FL08607,145,145
FL08608,219,219
FL08609,135,135
FL08610,183,183
FL08611,217,217
FL08612,130,130
FL08613,152,152
FL08614,178,178
FL08615,193,193
FL08616,217,217
FL08617,160,160
FL08618,165,165
FL08619,152,152
FL08620,214,214
FL08621,128,128
FL08622,141,141
FL08623,192,192
FL08624,190,190
FL08625,208,208
FL08626,141,141
FL08627,157,157
FL08628,216,216
FL08629,217,217
FL08630,194,194
FL08631,142,142
FL08632,140,140
FL08633,120,120
FL08634,220,220
FL08635,143,143
FL08636,184,184
FL08637,205,205
FL08638,190,190
FL08639,129,129
FL08640,165,165
FL08641,220,220
FL08642,203,203
FL08643,143,143
FL08644,126,126
FL08645,185,185
FL08646,195,195
FL08647,207,207
FL08648,165,165
FL08649,137,137
FL08650,134,134
FL08651,176,176
FL08652,170,170
FL08653,190,190
FL08654,120,120
FL08655,135,135
FL08656,140,140
FL08657,173,173
FL08658,197,197
FL08659,175,175
FL08660,141,141
FL08661,162,162
FL08662,125,125
FL08663,161,161
FL08664,217,217
FL08665,127,127
FL08666,181,181
FL08667,214,214
FL08668,149,149
FL08669,211,211
FL08670,137,137
FL08671,155,155
FL08672,215,215
FL08673,196,196
FL08674,128,128
FL08675,149,149
FL08676,196,196
FL08677,157,157
FL08678,150,150
FL08679,126,126
FL08680,151,151
FL08681,208,208
FL08682,216,216
FL08683,141,141
FL08684,166,166
FL08685,125,125
FL08686,214,214
FL08687,216,216
FL08688,141,141
FL08689,182,182
FL08690,152,152
FL08691,196,196
FL08692,170,170
FL08693,139,139
FL08694,220,220
FL08695,150,150
FL08696,191,191
FL08697,149,149
FL08698,184,184
FL08699,156,156
FL08700,157,157
FL08701,126,126
FL08702,217,217
FL08703,206,206
FL08704,149,149
FL08705,181,181
FL08706,202,202
FL08707,170,170
FL08708,165,165
FL08709,152,152
FL08710,146,146
FL08711,196,196
FL08712,194,194
FL08713,195,195
FL08714,154,154
FL08715,139,139
FL08716,213,213
FL08717,191,191
FL08718,216,216
FL08719,165,165
FL08720,214,214
FL08721,187,187
FL08722,122,122
FL08723,144,144
FL08724,148,148
FL08725,123,123
FL08726,186,186
FL08727,172,172
FL08728,201,201
FL08729,152,152
FL08730,132,132
FL08731,156,156
FL08732,191,191
FL08733,172,172
FL08734,203,203
FL08735,151,151
FL08736,136,136
FL08737,195,195
FL08738,203,203
FL08739,125,125
FL08740,185,185
FL08741,160,160
FL08742,122,122
FL08743,162,162
FL08744,127,127
FL08745,216,216
FL08746,154,154
FL08747,205,205
FL08748,185,185
FL08749,183,183
FL08750,204,204
FL08751,133,133
FL08752,162,162
FL08753,194,194
FL08754,123,123
FL08755,160,160
FL08756,135,135
FL08757,191,191
FL08758,136,136
FL08759,147,147
FL08760,179,179
FL08761,182,182
FL08762,141,141
FL08763,133,133
FL08764,127,127
FL08765,198,198
FL08766,126,126
FL08767,181,181
FL08768,152,152
FL08769,156,156
FL08770,152,152
FL08771,180,180
FL08772,193,193
FL08773,208,208
FL08774,149,149
FL08775,192,192
FL08776,133,133
FL08777,208,208
FL08778,129,129
FL08779,180,180
FL08780,135,135
FL08781,182,182
FL08782,152,152
FL08783,211,211
FL08784,121,121
FL08785,123,123
FL08786,145,145
FL08787,210,210
FL08788,152,152
FL08789,165,165
FL08790,170,170
FL08791,187,187
FL08792,206,206
FL08793,184,184
FL08794,208,208
FL08795,155,155
FL08796,187,187
FL08797,170,170
FL08798,162,162
FL08799,206,206
FL08800,182,182
FL08801,216,216
FL08802,146,146
FL08803,181,181
FL08804,157,157
FL08805,219,219
FL08806,155,155
FL08807,196,196
FL08808,168,168
FL08809,171,171
FL08810,168,168
FL08811,120,120
FL08812,176,176
FL08813,137,137
FL08814,148,148
FL08815,170,170
FL08816,168,168
FL08817,213,213
FL08818,127,127
FL08819,218,218
FL08820,157,157
FL08821,180,180
FL08822,153,153
FL08823,133,133
FL08824,138,138
FL08825,120,120
FL08826,191,191
FL08827,133,133
FL08828,189,189
FL08829,120,120
FL08830,144,144
FL08831,175,175
FL08832,186,186
FL08833,196,196
FL08834,146,146
FL08835,184,184
FL08836,201,201
FL08837,139,139
FL08838,165,165
FL08839,136,136
FL08840,188,188
FL08841,206,206
FL08842,194,194
FL08843,200,200
FL08844,156,156
FL08845,120,120
FL08846,159,159
FL08847,147,147
FL08848,194,194
FL08849,151,151
FL08850,219,219
FL08851,166,166
FL08852,134,134
FL08853,171,171
FL08854,122,122
FL08855,137,137
FL08856,170,170
FL08857,197,197
FL08858,219,219
FL08859,210,210
FL08860,162,162
FL08861,181,181
FL08862,176,176
FL08863,167,167
FL08864,136,136
FL08865,208,208
FL08866,175,175
FL08867,173,173
FL08868,191,191
FL08869,157,157
FL08870,191,191
FL08871,126,126
FL08872,147,147
FL08873,205,205
FL08874,214,214
FL08875,132,132
FL08876,174,174
FL08877,145,145
FL08878,171,171
FL08879,180,180
FL08880,186,186
FL08881,128,128
FL08882,178,178
FL08883,160,160
FL08884,139,139
FL08885,153,153
FL08886,202,202
FL08887,190,190
FL08888,128,128
FL08889,151,151
FL08890,163,163
FL08891,151,151
FL08892,182,182
FL08893,169,169
FL08894,154,154
FL08895,140,140
FL08896,198,198
FL08897,185,185
FL08898,149,149
FL08899,216,216
FL08900,198,198
FL08901,148,148
FL08902,121,121
FL08903,146,146
FL08904,199,199
FL08905,217,217
FL08906,165,165
FL08907,150,150
FL08908,196,196
FL08909,166,166
FL08910,137,137
FL08911,214,214
FL08912,209,209
FL08913,170,170
FL08914,125,125
FL08915,186,186
FL08916,203,203
FL08917,188,188
FL08918,164,164
FL08919,144,144
FL08920,143,143
FL08921,196,196
FL08922,191,191
FL08923,179,179
FL08924,150,150
FL08925,157,157
FL08926,210,210
FL08927,123,123
FL08928,131,131
FL08929,130,130
FL08930,152,152
FL08931,199,199
FL08932,197,197
FL08933,182,182
FL08934,212,212
FL08935,158,158
FL08936,178,178
FL08937,162,162
FL08938,154,154
FL08939,213,213
FL08940,182,182
FL08941,145,145
FL08942,206,206
FL08943,203,203
FL08944,177,177
FL08945,179,179
FL08946,124,124
FL08947,155,155
FL08948,217,217
FL08949,195,195
FL08950,198,198
FL08951,125,125
FL08952,193,193
FL08953,173,173
FL08954,178,178
FL08955,188,188
FL08956,128,128
FL08957,197,197
FL08958,159,159
FL08959,166,166
FL08960,169,169
FL08961,163,163
FL08962,193,193
FL08963,181,181
FL08964,177,177
FL08965,149,149
FL08966,198,198
FL08967,169,169
FL08968,132,132
FL08969,219,219
FL08970,124,124
FL08971,204,204
FL08972,145,145
FL08973,218,218
FL08974,207,207
FL08975,152,152
FL08976,122,122
FL08977,163,163
FL08978,180,180
FL08979,146,146
FL08980,171,171
FL08981,189,189
FL08982,213,213
FL08983,194,194
FL08984,132,132
FL08985,126,126
FL08986,186,186
FL08987,215,215
FL08988,122,122
FL08989,157,157
FL08990,134,134
FL08991,210,210
FL08992,206,206
FL08993,183,183
FL08994,160,160
FL08995,174,174
FL08996,199,199
FL08997,201,201
FL08998,155,155
FL08999,147,147
FL09000,124,124
FL09001,180,180
FL09002,211,211
FL09003,140,140
FL09004,133,133
FL09005,207,207
FL09006,184,184
FL09007,204,204
FL09008,184,184
FL09009,178,178
FL09010,204,204
FL09011,178,178
FL09012,128,128
FL09013,206,206
FL09014,212,212
FL09015,174,174
FL09016,193,193
FL09017,195,195
FL09018,132,132
FL09019,169,169
FL09020,160,160
FL09021,184,184
FL09022,179,179
FL09023,143,143
FL09024,149,149
FL09025,172,172
FL09026,151,151
FL09027,159,159
FL09028,217,217
FL09029,128,128
FL09030,135,135
FL09031,124,124
FL09032,153,153
FL09033,188,188
FL09034,162,162
FL09035,176,176
FL09036,191,191
FL09037,211,211
FL09038,173,173
FL09039,177,177
FL09040,134,134
FL09041,138,138
FL09042,169,169
FL09043,161,161
FL09044,181,181
FL09045,208,208
FL09046,140,140
FL09047,190,190
FL09048,128,128
FL09049,190,190
FL09050,138,138
FL09051,218,218
FL09052,195,195
FL09053,135,135
FL09054,141,141
FL09055,182,182
FL09056,217,217
FL09057,191,191
FL09058,199,199
FL09059,202,202
FL09060,188,188
FL09061,185,185
FL09062,166,166
FL09063,203,203
FL09064,141,141
FL09065,153,153
FL09066,193,193
FL09067,206,206
FL09068,194,194
FL09069,128,128
FL09070,199,199
FL09071,171,171
FL09072,123,123
FL09073,201,201
FL09074,187,187
FL09075,157,157
FL09076,132,132
FL09077,212,212
FL09078,209,209
FL09079,164,164
FL09080,206,206
FL09081,191,191
FL09082,219,219
FL09083,162,162
FL09084,167,167
FL09085,144,144
FL09086,179,179
FL09087,211,211
FL09088,149,149
FL09089,127,127
FL09090,210,210
FL09091,155,155
FL09092,147,147
FL09093,178,178
FL09094,173,173
FL09095,146,146
FL09096,135,135
FL09097,187,187
FL09098,161,161
FL09099,167,167
FL09100,192,192
FL09101,171,171
FL09102,183,183
FL09103,122,122
FL09104,183,183
FL09105,135,135
FL09106,175,175
FL09107,216,216
FL09108,199,199
FL09109,152,152
FL09110,152,152
FL09111,190,190
FL09112,210,210
FL09113,132,132
FL09114,154,154
FL09115,215,215
FL09116,159,159
FL09117,120,120
FL09118,120,120
FL09119,127,127
FL09120,215,215
FL09121,213,213
FL09122,154,154
FL09123,124,124
FL09124,220,220
FL09125,176,176
FL09126,167,167
FL09127,172,172
FL09128,125,125
FL09129,139,139
FL09130,150,150
FL09131,219,219
FL09132,135,135
FL09133,126,126
FL09134,213,213
FL09135,174,174
FL09136,159,159
FL09137,219,219
FL09138,125,125
FL09139,176,176
FL09140,218,218
FL09141,197,197
FL09142,182,182
FL09143,140,140
FL09144,194,194
FL09145,172,172
FL09146,187,187
FL09147,214,214
FL09148,140,140
FL09149,142,142
FL09150,213,213
FL09151,191,191
FL09152,184,184
FL09153,204,204
FL09154,162,162
FL09155,215,215
FL09156,159,159
FL09157,139,139
FL09158,178,178
FL09159,146,146
FL09160,215,215
FL09161,154,154
FL09162,153,153
FL09163,195,195
FL09164,211,211
FL09165,182,182
FL09166,193,193
FL09167,214,214
FL09168,196,196
FL09169,139,139
FL09170,167,167
FL09171,134,134
FL09172,202,202
FL09173,196,196
FL09174,181,181
FL09175,208,208
FL09176,144,144
FL09177,172,172
FL09178,172,172
FL09179,200,200
FL09180,161,161
FL09181,155,155
FL09182,177,177
FL09183,213,213
FL09184,166,166
FL09185,185,185
FL09186,179,179
FL09187,191,191
FL09188,209,209
FL09189,205,205
FL09190,213,213
FL09191,151,151
FL09192,205,205
FL09193,181,181
FL09194,128,128
FL09195,127,127
FL09196,209,209
FL09197,161,161
FL09198,144,144
FL09199,195,195
FL09200,215,215
FL09201,209,209
FL09202,138,138
FL09203,165,165
FL09204,202,202
FL09205,211,211
FL09206,195,195
FL09207,127,127
FL09208,175,175
FL09209,208,208
FL09210,183,183
FL09211,178,178
FL09212,135,135
FL09213,191,191
FL09214,161,161
FL09215,144,144
FL09216,211,211
FL09217,171,171
FL09218,120,120
FL09219,218,218
FL09220,201,201
FL09221,133,133
FL09222,180,180
FL09223,157,157
FL09224,148,148
FL09225,209,209
FL09226,122,122
FL09227,152,152
FL09228,127,127
FL09229,140,140
FL09230,164,164
FL09231,168,168
FL09232,127,127
FL09233,125,125
FL09234,157,157
FL09235,135,135
FL09236,145,145
FL09237,132,132
FL09238,172,172
FL09239,207,207
FL09240,170,170
FL09241,183,183
FL09242,179,179
FL09243,165,165
FL09244,138,138
FL09245,181,181
FL09246,219,219
FL09247,120,120
FL09248,176,176
FL09249,134,134
FL09250,139,139
FL09251,177,177
FL09252,193,193
FL09253,210,210
FL09254,214,214
FL09255,208,208
FL09256,179,179
FL09257,133,133
FL09258,176,176
FL09259,175,175
FL09260,147,147
FL09261,214,214
FL09262,161,161
FL09263,121,121
FL09264,172,172
FL09265,217,217
FL09266,157,157
FL09267,142,142
FL09268,209,209
FL09269,178,178
FL09270,140,140
FL09271,192,192
FL09272,212,212
FL09273,197,197
FL09274,123,123
FL09275,208,208
FL09276,157,157
FL09277,146,146
FL09278,185,185
FL09279,190,190
FL09280,200,200
FL09281,132,132
FL09282,182,182
FL09283,212,212
FL09284,172,172
FL09285,179,179
FL09286,170,170
FL09287,137,137
FL09288,141,141
FL09289,176,176
FL09290,124,124
FL09291,138,138
FL09292,214,214
FL09293,164,164
FL09294,159,159
FL09295,151,151
FL09296,129,129
FL09297,170,170
FL09298,201,201
FL09299,149,149
FL09300,193,193
FL09301,128,128
FL09302,160,160
FL09303,185,185
FL09304,159,159
FL09305,173,173
FL09306,154,154
FL09307,181,181
FL09308,136,136
FL09309,162,162
FL09310,173,173
FL09311,126,126
FL09312,156,156
FL09313,169,169
FL09314,179,179
FL09315,185,185
FL09316,140,140
